Opportunity ID #;OG;Industry Segment;ToW;Closed Quarter;IC  -  Net Revenue;MC  -  Net Revenue;SC  -  Net Revenue;SI  -  Net Revenue;TC  -  Net Revenue;AO  -  Net Revenue;BPO  -  Net Revenue;IO  -  Net Revenue;Responsible Business Entity;Contract Extension Flag;Software Delivery;Client Location
666944;Resources;RS Energy;O;FY16Q3;S;S;S;S;S;S;L;S;Operations;N;N;Netherlands
667012;Communications, Media & Technology;CMT C&M;C;FY16Q3;S;S;S;M;S;S;S;S;Digital;N;Y;France
667464;Financial Services;FS Insurance;O;FY16Q1;S;S;S;S;S;S;M;S;Operations;N;N;France
667502;Communications, Media & Technology;CMT E&HT;C;FY16Q1;S;S;S;S;S;S;S;S;OG;Y;Y;France
667505;Communications, Media & Technology;CMT E&HT;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;Y;France
668078;Resources;RS Util;C;FY16Q1;S;S;S;L;S;S;S;S;Technology;N;N;Belgium
668186;Resources;RS Util;C;FY16Q3;S;S;S;M;S;S;S;S;Technology;N;N;Belgium
668249;Products;PD Con Goods & Srvcs;C;FY16Q1;S;S;S;M;S;S;S;S;Technology;N;Y;Netherlands
668699;Communications, Media & Technology;CMT E&HT;C;FY16Q2;S;S;S;L;S;S;S;S;Technology;N;N;Netherlands
668709;Financial Services;FS Insurance;CO;FY16Q2;S;M;S;S;S;M;S;S;OG;N;N;France
669187;Resources;RS Energy;C;FY16Q1;S;L;S;S;S;S;S;S;OG;N;N;Netherlands
669217;Health & Public Service;H&PS Citizen Service;C;FY16Q3;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
669897;Health & Public Service;H&PS Citizen Service;C;FY16Q1;S;S;S;S;S;S;S;S;OG;Y;N;France
669961;Health & Public Service;H&PS Citizen Service;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;N;N;France
669962;Health & Public Service;H&PS Citizen Service;C;FY16Q2;S;S;S;S;S;S;S;S;Strategy;N;N;France
670035;Communications, Media & Technology;CMT E&HT;C;FY16Q3;S;S;S;L;S;S;S;S;Technology;N;Y;France
670825;Products;PD Ind Equip;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;France
670879;Financial Services;FS Banking;O;FY16Q1;S;S;S;S;S;S;M;S;Operations;N;N;Netherlands
670921;Financial Services;FS Banking;CO;FY16Q2;S;S;S;S;M;XL;S;S;Technology;Y;Y;Belgium
671581;Resources;RS Util;C;FY16Q1;S;S;M;S;S;S;S;S;Strategy;N;N;France
671760;Products;PD Ind Equip;CO;FY16Q2;S;S;S;M;L;L;S;S;OG;Y;Y;France
671791;Health & Public Service;H&PS Health;O;FY16Q1;S;S;S;S;S;S;S;S;Operations;Y;N;Netherlands
671844;Resources;RS Nat Res;O;FY16Q3;S;S;S;S;S;L;S;L;Operations;N;Y;Belgium
672046;Products;PD Retail;O;FY16Q1;S;S;S;S;S;S;S;S;Digital;N;Y;France
672136;Products;PD Ind Equip;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;France
672190;Financial Services;FS Capital Markets;CO;FY16Q3;S;S;S;S;M;L;S;S;Technology;N;Y;France
672226;Communications, Media & Technology;CMT C&M;C;FY16Q1;S;S;S;S;S;S;S;S;Operations;N;N;Netherlands
672749;Resources;RS Energy;C;FY16Q2;S;S;S;S;S;S;S;S;Strategy;Y;N;France
672754;Financial Services;FS Insurance;C;FY16Q1;S;S;S;M;S;S;S;S;Technology;Y;Y;Belgium
672863;Products;PD Ind Equip;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;Y;N;France
672874;Communications, Media & Technology;CMT E&HT;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;France
673653;Financial Services;FS Insurance;C;FY16Q2;S;S;S;S;M;S;S;S;OG;N;N;Netherlands
673676;Financial Services;FS Capital Markets;C;FY16Q1;S;S;S;S;M;S;S;S;Technology;N;Y;France
673847;Financial Services;FS Banking;CO;FY16Q1;S;S;S;M;S;M;S;S;Technology;N;Y;Netherlands
674183;Products;PD Life Sciences;C;FY16Q4;S;S;S;S;S;S;S;S;Operations;N;Y;Belgium
674365;Communications, Media & Technology;CMT E&HT;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;France
674434;Communications, Media & Technology;CMT C&M;C;FY16Q1;S;S;S;L;S;S;S;S;Technology;N;N;France
674725;Resources;RS Chem;C;FY16Q1;S;S;S;M;S;S;S;S;Digital;N;N;Netherlands
674750;Financial Services;FS Capital Markets;O;FY16Q2;S;S;S;S;S;M;S;S;Digital;Y;N;Belgium
674809;Resources;RS Util;C;FY16Q3;S;S;S;S;S;S;S;S;Digital;N;N;Netherlands
674913;Resources;RS Util;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;France
675332;Financial Services;FS Insurance;C;FY16Q1;S;S;S;S;S;S;S;S;Operations;N;N;France
675412;Resources;RS Util;C;FY16Q1;S;S;S;S;S;S;S;S;Digital;N;N;Belgium
675443;Products;PD Transp Svc;C;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;N;France
675457;Financial Services;FS Insurance;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;France
675593;Communications, Media & Technology;CMT E&HT;C;FY16Q3;S;S;S;S;S;S;S;S;OG;N;Y;France
675749;Products;PD Life Sciences;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;France
675981;Health & Public Service;H&PS Defns/PubSafety;C;FY16Q1;S;S;S;S;S;S;S;S;Operations;N;N;Belgium
676853;Products;PD Auto;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;France
676875;Products;PD Ind Equip;C;FY16Q3;S;S;S;S;S;S;S;S;OG;N;N;France
677021;Products;PD Transp Svc;C;FY16Q4;S;S;M;S;S;S;S;S;Strategy;N;N;Netherlands
677039;Products;PD Con Goods & Srvcs;O;FY16Q2;S;S;S;S;S;S;S;S;Digital;N;N;France
677043;Communications, Media & Technology;CMT C&M;CO;FY16Q3;S;S;S;M;S;S;S;M;OG;N;N;France
677339;Communications, Media & Technology;CMT C&M;C;FY16Q1;S;M;S;S;S;S;S;S;OG;Y;N;Netherlands
677494;Resources;RS Util;O;FY16Q1;S;S;S;S;S;S;L;S;Operations;N;N;France
677581;Communications, Media & Technology;CMT C&M;C;FY16Q1;S;S;S;S;S;S;S;S;Operations;N;N;France
677668;Communications, Media & Technology;CMT C&M;C;FY16Q3;S;S;S;M;S;S;S;S;Digital;N;Y;France
677669;Communications, Media & Technology;CMT C&M;C;FY16Q3;S;S;S;M;S;S;S;S;Digital;N;Y;France
677810;Products;PD Con Goods & Srvcs;O;FY16Q2;S;S;S;S;S;S;S;S;Operations;N;N;France
678112;Financial Services;FS Insurance;O;FY16Q4;S;S;S;S;S;S;S;S;Operations;N;N;France
678115;Financial Services;FS Insurance;O;FY16Q4;S;S;S;S;S;S;S;S;Operations;N;N;France
678300;Products;PD Life Sciences;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;France
678600;Resources;RS Util;C;FY16Q3;S;S;S;S;S;S;S;S;OG;N;N;France
678811;Products;PD Retail;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;Y;France
678890;Health & Public Service;H&PS Defns/PubSafety;C;FY16Q1;L;S;S;M;M;S;S;S;Operations;N;N;Belgium
679129;Resources;RS Util;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
679485;Products;PD Con Goods & Srvcs;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;Y;France
679670;Communications, Media & Technology;CMT E&HT;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
679943;Financial Services;FS Insurance;O;FY16Q4;S;S;S;S;S;S;S;S;Operations;N;N;France
680059;Products;PD Auto;O;FY16Q2;S;S;S;S;S;S;XL;S;Operations;N;Y;France
680122;Financial Services;FS Capital Markets;C;FY16Q3;S;S;S;L;M;S;S;S;Technology;N;Y;France
680256;Communications, Media & Technology;CMT C&M;C;FY16Q1;S;S;S;M;S;S;S;S;Digital;N;N;France
680317;Financial Services;FS Insurance;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;Y;Luxembourg
680411;Resources;RS Energy;O;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
680458;Resources;RS Util;O;FY16Q1;S;S;S;S;S;S;S;S;Technology;Y;Y;Netherlands
680701;Communications, Media & Technology;CMT C&M;C;FY16Q4;S;S;S;S;S;S;S;S;Operations;N;N;Netherlands
681109;Communications, Media & Technology;CMT E&HT;C;FY16Q1;S;S;S;M;S;S;S;S;Technology;N;Y;France
681199;Products;PD Ind Equip;C;FY16Q2;S;S;S;M;S;S;S;S;Technology;N;N;France
681563;Financial Services;FS Banking;O;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;Belgium
681892;Products;PD Ind Equip;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;France
682074;Communications, Media & Technology;CMT E&HT;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;France
682149;Resources;RS Energy;C;FY16Q1;S;M;S;L;L;S;S;S;OG;Y;N;Netherlands
682249;Health & Public Service;H&PS Citizen Service;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;N;N;France
682427;Communications, Media & Technology;CMT E&HT;CO;FY16Q1;S;S;S;M;S;S;S;S;Digital;N;Y;Netherlands
682466;Resources;RS Chem;C;FY16Q3;S;S;S;S;S;S;S;S;Digital;N;N;Netherlands
682513;Products;PD Con Goods & Srvcs;C;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;N;France
682559;Resources;RS Energy;C;FY16Q2;S;S;S;S;S;S;S;S;Strategy;N;N;Netherlands
682693;Communications, Media & Technology;CMT C&M;O;FY16Q1;S;S;S;S;S;S;S;XL;Operations;N;N;Netherlands
683083;Resources;RS Util;O;FY16Q1;S;S;S;S;S;S;S;S;Digital;N;Y;France
683439;Products;PD Con Goods & Srvcs;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;Netherlands
683455;Communications, Media & Technology;CMT E&HT;O;FY16Q1;S;S;S;S;S;M;S;S;Technology;N;N;Netherlands
683468;Health & Public Service;H&PS Citizen Service;C;FY16Q3;S;S;S;S;S;S;S;S;Technology;N;N;France
683502;Health & Public Service;H&PS Citizen Service;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;France
683637;Resources;RS Energy;C;FY16Q1;S;M;S;M;M;S;S;S;OG;Y;N;Netherlands
683802;Communications, Media & Technology;CMT C&M;C;FY16Q1;S;M;M;S;S;S;S;S;OG;N;N;France
683946;Communications, Media & Technology;CMT C&M;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;Y;Netherlands
684089;Products;PD Retail;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;N;N;France
684378;Financial Services;FS Banking;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;Belgium
684416;Resources;RS Util;O;FY16Q1;S;S;S;S;S;S;L;S;Operations;Y;N;France
684591;Resources;RS Energy;CO;FY16Q4;S;L;S;S;S;S;XL;S;Operations;N;N;France
684796;Communications, Media & Technology;CMT C&M;C;FY16Q4;S;S;S;S;S;S;S;S;Digital;N;N;Belgium
684974;Communications, Media & Technology;CMT C&M;C;FY16Q2;S;S;S;S;M;S;S;S;OG;Y;Y;Netherlands
685201;Resources;RS Energy;O;FY16Q1;S;S;S;S;S;L;S;S;Technology;Y;N;Netherlands
685203;Resources;RS Energy;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
685323;Communications, Media & Technology;CMT E&HT;CO;FY16Q2;S;L;S;S;S;S;XL;S;Technology;N;Y;France
685327;Resources;RS Energy;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;N;N;Netherlands
685393;Financial Services;FS Banking;O;FY16Q3;S;S;S;S;S;S;M;S;Operations;Y;N;Netherlands
685440;Health & Public Service;H&PS Defns/PubSafety;C;FY16Q1;S;S;S;S;S;S;S;S;Operations;N;Y;Belgium
685642;Products;PD Retail;C;FY16Q3;S;S;S;S;S;S;S;S;OG;Y;N;France
685806;Resources;RS Energy;C;FY16Q2;S;S;M;S;S;S;S;S;Strategy;N;N;Netherlands
685889;Communications, Media & Technology;CMT C&M;O;FY16Q2;S;S;S;S;S;S;S;S;Operations;N;N;Netherlands
685902;Financial Services;FS Insurance;O;FY16Q3;S;S;S;S;S;S;S;S;Operations;N;N;Netherlands
685905;Financial Services;FS Banking;O;FY16Q1;S;S;S;S;S;S;S;S;Operations;N;N;Netherlands
685911;Products;PD Con Goods & Srvcs;O;FY16Q1;S;S;S;S;S;S;S;S;Operations;N;N;Netherlands
686107;Health & Public Service;H&PS Citizen Service;C;FY16Q3;S;S;S;S;S;S;S;S;OG;N;N;France
686135;Health & Public Service;H&PS Citizen Service;C;FY16Q3;S;S;S;S;S;S;S;S;OG;N;N;France
686138;Health & Public Service;H&PS Citizen Service;CO;FY16Q3;S;S;S;S;L;XL;S;XL;OG;N;Y;France
686160;Health & Public Service;H&PS Citizen Service;C;FY16Q1;S;S;S;S;S;S;S;S;Digital;N;N;France
686242;Health & Public Service;H&PS Citizen Service;O;FY16Q1;S;S;S;S;S;S;S;S;Operations;N;N;France
686549;Resources;RS Energy;C;FY16Q1;S;S;S;M;S;S;S;S;Technology;N;N;Netherlands
686861;Financial Services;FS Capital Markets;C;FY16Q3;S;S;S;S;S;S;S;S;Operations;N;N;France
687008;Products;PD Con Goods & Srvcs;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;Netherlands
687053;Financial Services;FS Banking;C;FY16Q3;S;S;S;S;M;S;S;S;Operations;N;Y;Belgium
687099;Products;PD Con Goods & Srvcs;O;FY16Q2;S;S;S;S;S;S;S;S;Operations;N;N;France
687102;Products;PD Con Goods & Srvcs;O;FY16Q2;S;S;S;S;S;S;M;S;Operations;N;N;France
687218;Products;PD Con Goods & Srvcs;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;N;N;Belgium
687224;Products;PD Ind Equip;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;N;N;France
687539;Communications, Media & Technology;CMT C&M;C;FY16Q2;S;S;S;S;S;S;S;S;Digital;N;Y;France
687803;Financial Services;FS Insurance;C;FY16Q2;S;M;S;S;L;S;S;S;Technology;Y;N;Belgium
687829;Health & Public Service;H&PS Citizen Service;O;FY16Q1;S;S;S;S;S;L;S;S;Technology;N;N;Netherlands
687833;Communications, Media & Technology;CMT C&M;CO;FY16Q3;S;S;S;L;S;L;S;S;Technology;N;Y;Netherlands
687842;Resources;RS Energy;C;FY16Q3;S;S;S;M;S;S;S;S;Technology;N;N;Netherlands
688001;Financial Services;FS Insurance;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;France
688256;Health & Public Service;H&PS Health;O;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;France
688603;Products;PD Retail;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;France
688660;Resources;RS Energy;O;FY16Q1;S;S;S;S;S;M;S;S;Technology;N;N;France
688710;Communications, Media & Technology;CMT E&HT;C;FY16Q2;S;S;S;S;S;S;S;S;Operations;N;Y;Netherlands
688793;Financial Services;FS Insurance;C;FY16Q1;S;S;S;M;M;S;S;S;OG;N;N;Belgium
689022;Resources;RS Energy;O;FY16Q1;S;S;S;S;S;S;S;S;Technology;Y;Y;Netherlands
689301;Communications, Media & Technology;CMT C&M;C;FY16Q1;S;S;S;S;S;S;S;S;Digital;N;N;France
689402;Products;PD Con Goods & Srvcs;C;FY16Q1;S;M;S;L;S;S;S;S;OG;N;Y;Netherlands
689413;Financial Services;FS Capital Markets;CO;FY16Q4;S;S;M;L;S;L;S;M;Technology;N;Y;France
689441;Financial Services;FS Insurance;CO;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
689470;Financial Services;FS Banking;C;FY16Q1;S;M;S;S;S;S;S;S;OG;N;N;Netherlands
689686;Health & Public Service;H&PS Citizen Service;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;Y;Belgium
689687;Health & Public Service;H&PS Citizen Service;O;FY16Q3;S;S;S;S;S;S;S;S;Operations;N;Y;Belgium
689782;Products;PD Ind Equip;C;FY16Q2;S;S;S;S;L;S;S;S;OG;N;N;France
689822;Products;PD Auto;C;FY16Q4;S;M;L;XL;S;S;S;S;Digital;N;Y;France
689825;Communications, Media & Technology;CMT E&HT;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;Netherlands
689923;Communications, Media & Technology;CMT C&M;O;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;France
689997;Health & Public Service;H&PS Citizen Service;O;FY16Q1;S;S;S;S;S;M;S;S;Digital;Y;Y;France
690036;Resources;RS Util;O;FY16Q3;S;S;S;S;S;M;S;S;Digital;N;Y;France
690281;Products;PD Auto;C;FY16Q3;S;S;S;M;S;S;S;S;Technology;N;N;France
690335;Products;PD Retail;O;FY16Q3;S;S;S;S;S;XL;S;XL;OG;N;N;France
690359;Communications, Media & Technology;CMT E&HT;O;FY16Q1;S;S;S;S;S;M;S;S;Digital;N;Y;Netherlands
690422;Communications, Media & Technology;CMT C&M;O;FY16Q3;S;S;S;S;S;S;XL;S;Operations;Y;N;France
690458;Products;PD Life Sciences;C;FY16Q1;S;S;S;S;M;S;S;S;OG;N;N;Netherlands
690566;Communications, Media & Technology;CMT E&HT;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;France
690573;Products;PD Con Goods & Srvcs;O;FY16Q2;S;S;S;S;S;S;S;S;Operations;N;N;France
690598;Financial Services;FS Banking;C;FY16Q1;S;S;M;S;S;S;S;S;Strategy;N;N;France
690665;Products;PD Auto;C;FY16Q2;S;S;S;XL;S;S;S;S;Digital;N;Y;France
690696;Resources;RS Energy;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;France
690961;Health & Public Service;H&PS Defns/PubSafety;O;FY16Q2;S;S;S;S;S;M;S;S;Digital;N;Y;France
690962;Health & Public Service;H&PS Defns/PubSafety;O;FY16Q4;S;S;S;S;S;L;S;S;Digital;N;Y;France
690965;Financial Services;FS Banking;O;FY16Q2;S;S;S;S;S;S;M;S;Operations;N;N;Netherlands
690994;Products;PD Life Sciences;C;FY16Q2;S;S;S;S;M;S;S;S;OG;Y;Y;Belgium
691022;Resources;RS Energy;C;FY16Q1;S;M;S;S;S;S;S;S;OG;Y;N;Netherlands
691023;Resources;RS Util;CO;FY16Q1;S;S;S;XL;S;M;S;L;Technology;N;Y;France
691064;Resources;RS Nat Res;C;FY16Q1;S;S;S;S;S;S;S;S;OG;Y;N;Belgium
691137;Resources;RS Util;O;FY16Q1;S;S;S;S;S;S;M;S;Operations;Y;N;Netherlands
691248;Products;PD Life Sciences;O;FY16Q1;S;S;S;S;S;S;XL;S;Operations;N;N;France
691355;Communications, Media & Technology;CMT C&M;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;Y;France
691402;Communications, Media & Technology;CMT E&HT;CO;FY16Q3;M;S;S;S;M;S;S;XL;Operations;N;N;Netherlands
691439;Products;PD Ind Equip;C;FY16Q3;S;S;S;L;S;S;S;S;Digital;N;N;France
691447;Health & Public Service;H&PS Citizen Service;CO;FY16Q2;S;S;S;S;S;M;S;S;Technology;N;N;France
691662;Health & Public Service;H&PS Citizen Service;CO;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;Belgium
691694;Financial Services;FS Banking;O;FY16Q1;S;S;S;S;S;L;S;S;Technology;N;N;France
691729;Health & Public Service;H&PS Citizen Service;C;FY16Q2;S;S;S;S;S;S;S;S;OG;Y;Y;France
691741;Health & Public Service;H&PS Citizen Service;O;FY16Q3;S;S;S;S;S;S;S;S;Digital;Y;Y;France
691742;Health & Public Service;H&PS Citizen Service;O;FY16Q4;S;S;S;S;S;S;S;S;Digital;Y;Y;France
691745;Health & Public Service;H&PS Citizen Service;C;FY16Q2;S;S;S;S;S;S;S;S;OG;Y;N;France
691748;Health & Public Service;H&PS Citizen Service;O;FY16Q1;S;S;S;S;S;L;S;S;Technology;Y;Y;France
691749;Health & Public Service;H&PS Citizen Service;O;FY16Q2;S;S;S;S;S;M;S;S;Technology;Y;Y;France
691750;Health & Public Service;H&PS Citizen Service;O;FY16Q3;S;S;S;S;S;M;S;S;Technology;Y;Y;France
691781;Health & Public Service;H&PS Citizen Service;O;FY16Q4;S;S;S;S;S;M;S;S;Technology;Y;Y;France
691783;Health & Public Service;H&PS Citizen Service;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;France
691786;Health & Public Service;H&PS Citizen Service;C;FY16Q4;S;S;S;S;S;S;S;S;OG;N;N;France
691787;Health & Public Service;H&PS Citizen Service;C;FY16Q4;S;S;S;S;S;S;S;S;OG;N;N;France
691812;Health & Public Service;H&PS Citizen Service;O;FY16Q2;S;S;S;S;S;M;S;S;Technology;N;Y;France
691813;Health & Public Service;H&PS Citizen Service;CO;FY16Q1;S;S;S;M;S;S;S;S;Technology;Y;Y;France
691814;Health & Public Service;H&PS Citizen Service;O;FY16Q3;S;S;S;S;S;M;S;S;Technology;Y;Y;France
691985;Resources;RS Energy;C;FY16Q2;S;S;S;L;S;S;S;S;Technology;N;N;France
691988;Health & Public Service;H&PS Defns/PubSafety;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
692052;Financial Services;FS Insurance;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;Y;Belgium
692111;Health & Public Service;H&PS Citizen Service;C;FY16Q4;S;S;S;S;S;S;S;S;OG;N;N;France
692123;Communications, Media & Technology;CMT C&M;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;Luxembourg
692437;Resources;RS Chem;O;FY16Q1;S;S;S;S;S;L;S;S;Technology;N;Y;France
692542;Health & Public Service;H&PS Defns/PubSafety;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;Belgium
692595;Products;PD Con Goods & Srvcs;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;Y;France
692676;Financial Services;FS Insurance;C;FY16Q1;S;S;S;S;S;S;S;S;OG;Y;N;Luxembourg
692835;Products;PD Transp Svc;O;FY16Q2;S;S;S;S;S;S;S;S;Operations;N;N;France
692846;Communications, Media & Technology;CMT E&HT;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
693037;Health & Public Service;H&PS Citizen Service;CO;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;Y;Belgium
693055;Communications, Media & Technology;CMT C&M;CO;FY16Q1;S;S;S;S;S;M;S;S;Technology;N;Y;France
693078;Health & Public Service;H&PS Defns/PubSafety;CO;FY16Q3;S;S;S;S;S;S;S;S;Technology;N;Y;Belgium
693229;Health & Public Service;H&PS Citizen Service;O;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;Y;Belgium
693230;Health & Public Service;H&PS Citizen Service;O;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;Y;Belgium
693260;Health & Public Service;H&PS Citizen Service;C;FY16Q1;S;S;S;L;M;S;S;S;Digital;N;Y;France
693331;Financial Services;FS Insurance;O;FY16Q1;S;S;S;S;S;L;S;S;Digital;N;Y;France
693338;Communications, Media & Technology;CMT C&M;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;France
693351;Products;PD Auto;C;FY16Q3;S;S;S;S;S;S;S;S;Technology;Y;Y;France
693353;Products;PD Auto;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;Y;Y;France
693519;Resources;RS Nat Res;C;FY16Q4;S;S;S;M;S;S;S;S;Technology;N;Y;France
694132;Health & Public Service;H&PS Defns/PubSafety;C;FY16Q1;S;S;S;S;S;S;S;S;Operations;Y;N;Netherlands
694134;Health & Public Service;H&PS Defns/PubSafety;C;FY16Q1;S;S;S;S;S;S;S;S;Operations;Y;N;Netherlands
694150;Resources;RS Util;O;FY16Q4;S;S;S;S;S;L;S;M;OG;N;Y;France
694164;Resources;RS Energy;C;FY16Q2;S;S;S;S;M;S;S;S;Operations;N;N;Netherlands
694165;Resources;RS Energy;C;FY16Q1;S;S;S;S;M;S;S;S;OG;Y;N;Netherlands
694226;Products;PD Ind Equip;C;FY16Q1;S;S;S;S;S;S;S;S;Digital;Y;N;France
694330;Health & Public Service;H&PS Citizen Service;C;FY16Q1;S;S;M;S;S;S;S;S;Strategy;N;N;France
694678;Financial Services;FS Banking;C;FY16Q1;S;S;S;M;M;S;S;S;OG;N;Y;France
694738;Products;PD Life Sciences;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;France
694811;Resources;RS Energy;C;FY16Q1;S;S;S;L;S;S;S;S;Digital;N;N;France
695118;Products;PD Ind Equip;O;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;France
695199;Products;PD Con Goods & Srvcs;O;FY16Q4;S;S;S;S;S;M;S;S;Technology;Y;Y;Belgium
695505;Resources;RS Util;C;FY16Q3;S;S;S;L;L;S;S;S;OG;N;N;Belgium
695670;Communications, Media & Technology;CMT C&M;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;France
695682;Communications, Media & Technology;CMT C&M;C;FY16Q2;S;S;S;S;S;S;S;S;Digital;N;N;France
695749;Communications, Media & Technology;CMT E&HT;O;FY16Q2;S;S;S;S;S;S;S;S;Digital;Y;Y;Netherlands
695771;Communications, Media & Technology;CMT E&HT;O;FY16Q2;S;S;S;S;S;S;S;S;Digital;Y;Y;Netherlands
695813;Communications, Media & Technology;CMT C&M;C;FY16Q2;S;S;S;M;M;S;S;S;OG;N;N;Netherlands
695830;Products;PD Ind Equip;CO;FY16Q3;XL;S;S;S;S;S;S;XL;Operations;N;N;France
695849;Products;PD Ind Equip;C;FY16Q3;L;S;L;S;S;S;S;S;OG;Y;N;France
696277;Resources;RS Chem;C;FY16Q1;S;S;S;M;L;S;S;S;OG;N;Y;France
696300;Products;PD Life Sciences;C;FY16Q1;S;S;S;S;M;S;S;S;OG;N;Y;France
696353;Health & Public Service;H&PS Citizen Service;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;N;N;France
696412;Health & Public Service;H&PS Citizen Service;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;;France
696515;Products;PD Retail;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;France
696816;Products;PD Ind Equip;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;France
696867;Products;PD Con Goods & Srvcs;C;FY16Q2;S;S;S;S;S;S;S;S;Strategy;Y;N;Belgium
696894;Products;PD Con Goods & Srvcs;C;FY16Q1;S;S;S;M;S;S;S;S;Digital;N;N;Netherlands
696899;Resources;RS Util;O;FY16Q3;S;S;S;S;S;S;M;S;Operations;N;N;Belgium
696901;Products;PD Transp Svc;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;France
696915;Resources;RS Util;O;FY16Q2;S;S;S;S;S;S;M;S;Operations;N;N;Belgium
697114;Resources;RS Util;C;FY16Q1;S;S;S;S;L;S;S;S;OG;Y;Y;Netherlands
697425;Communications, Media & Technology;CMT C&M;O;FY16Q1;S;S;S;S;S;M;S;S;Technology;N;N;France
697469;Financial Services;FS Banking;C;FY16Q3;S;S;S;S;S;S;S;S;OG;N;N;Netherlands
697700;Communications, Media & Technology;CMT E&HT;C;FY16Q1;S;M;S;S;S;S;S;S;OG;N;N;Netherlands
697892;Financial Services;FS Insurance;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;France
697912;Resources;RS Energy;CO;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;Netherlands
697926;Communications, Media & Technology;CMT E&HT;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;Y;Netherlands
697935;Communications, Media & Technology;CMT C&M;C;FY16Q1;S;S;S;S;S;S;S;S;Operations;N;N;Netherlands
